"","genes","logFC","logCPM","LR","PValue","FDR"
"5938","ENSG00000122861",0.488233851791643,4.5304078640082,3.09559439057596,0.0785044776543511,0.257235032287085
"5939","ENSG00000183527",0.304531789217613,4.24060405948352,3.09498366795863,0.078533940181525,0.257288242820665
"5940","ENSG00000258498",-0.771362824085307,5.21303661748661,3.09384897687352,0.0785887116495829,0.257412185251516
"5941","ENSG00000155816",0.794341902854468,1.0079888223013,3.09365184020402,0.0785982316173747,0.257412185251516
"5942","ENSG00000148357",0.748579069295496,4.69396992355852,3.09193682269911,0.078681104295316,0.257625058440408
"5943","ENSG00000181381",-0.366644585814541,4.74539961428952,3.09175880548166,0.0786897117906842,0.257625058440408
"5944","ENSG00000234608",-0.388359949346406,2.34866832562119,3.09030554419963,0.0787600178759338,0.257770744261346
"5945","ENSG00000105355",0.355992529063011,4.91082669217826,3.09029130813749,0.0787607069246904,0.257770744261346
"5946","ENSG00000139083",0.635780206323343,5.84137964311234,3.08996232497112,0.0787766320580974,0.257779503860478
"5947","ENSG00000107262",0.304874395936453,6.01476765358801,3.08936236531052,0.0788056833169528,0.257831205700008
"5948","ENSG00000262758",-0.276857700790418,4.25803032236028,3.08866990158681,0.078839228153341,0.257897589472017
"5949","ENSG00000033867",-0.37809979532515,5.24421033666922,3.08816024961873,0.0788639269121604,0.257910338573144
"5950","ENSG00000236740",0.735968743356847,1.89532352202312,3.08787245989631,0.0788778774618236,0.257910338573144
"5951","ENSG00000220598",0.857270368866931,0.549438687263142,3.08776903208678,0.0788828917535477,0.257910338573144
"5952","ENSG00000105784",-0.569922476113969,0.721642962351089,3.08644727087598,0.0789470023982375,0.258076583612652
"5953","ENSG00000135821",0.460130341686619,9.98469099546359,3.08568892971559,0.0789838102756308,0.258153535449849
"5954","ENSG00000196535",-0.365796125129864,5.70456137891363,3.08488078691149,0.0790230557383016,0.258238427191826
"5955","ENSG00000111786",0.266292183791893,6.39419697878404,3.08429672836075,0.079051432176461,0.258266148158149
"5956","ENSG00000129562",0.359959284815874,6.52524966291483,3.08415980952316,0.0790580859551799,0.258266148158149
"5957","ENSG00000173171",0.349828872765057,3.15741138527954,3.08360374679931,0.0790851148676175,0.258311076041503
"5958","ENSG00000154814",-0.319700329792669,3.79150194576344,3.08174523365604,0.079175525111066,0.258524067151165
"5959","ENSG00000135677",0.319637917151824,7.29900348371749,3.08171701713908,0.0791768986048101,0.258524067151165
"5960","ENSG00000066468",0.457882630261251,6.32626526402022,3.08053918554626,0.0792342547471169,0.258667935338029
"5961","ENSG00000169495",-0.835030502229058,-0.600709454137356,3.07928409995154,0.0792954221414549,0.258824195370959
"5962","ENSG00000212125",0.58829530084335,-0.0271277409485541,3.0786699276605,0.0793253727534724,0.258878526948056
"5963","ENSG00000166825",-0.531936962055919,4.62609406520378,3.07812754650991,0.0793518325456068,0.258894766137218
"5964","ENSG00000116604",0.274266148837632,6.90572960443229,3.07802244957603,0.0793569607463825,0.258894766137218
"5965","ENSG00000111716",0.366035790209267,7.85798713165788,3.07732576134057,0.079390964651154,0.25889753720266
"5966","ENSG00000103363",0.309810167189039,6.20058029965156,3.07723881887271,0.0793952092338733,0.25889753720266
"5967","ENSG00000110497",0.282198559506492,5.27297601019196,3.07718721758928,0.0793977285546729,0.25889753720266
"5968","ENSG00000197497",-0.434028518024727,2.05997644135353,3.07660772155915,0.0794260271074308,0.258931350613896
"5969","ENSG00000211663",-1.80755157932349,4.76044449448597,3.07633788433282,0.0794392077872201,0.258931350613896
"5970","ENSG00000197563",0.26465724116543,4.33920966200557,3.07607237462775,0.0794521793817315,0.258931350613896
"5971","ENSG00000070814",-0.264002159237656,5.7888657009441,3.07588510631491,0.0794613298306816,0.258931350613896
"5972","ENSG00000112695",0.351253771674394,5.88275913512131,3.07535162854975,0.079487403258211,0.258972941258374
"5973","ENSG00000165186",0.820923605060686,1.17024365237048,3.07426029893528,0.0795407701031555,0.259103426066817
"5974","ENSG00000180953",-0.484058794510067,2.45353939359347,3.0739792559964,0.0795545195657633,0.259104835485614
"5975","ENSG00000159348",0.249713970205553,5.80924767231776,3.07293880094256,0.0796054440380544,0.259227301196389
"5976","ENSG00000103647",0.448404425240816,4.19505387160372,3.07246446532195,0.0796286717766515,0.259259549323679
"5977","ENSG00000089022",0.25205207953761,4.56006436057095,3.0721560032458,0.0796437807731134,0.259265357621293
"5978","ENSG00000186564",-0.589848051999477,0.488956543238557,3.07095648043097,0.0797025648079479,0.259413316070298
"5979","ENSG00000181852",0.257878457941533,5.31983035293842,3.06944124523917,0.0797768875406073,0.259611791416223
"5980","ENSG00000196466",-0.384461137304346,2.22775070635876,3.06906380797265,0.079795412566191,0.259628652558592
"5981","ENSG00000198917",-0.238729104066956,5.31323447832137,3.06708892466368,0.0798924175705021,0.259900814022615
"5982","ENSG00000114859",0.344985758002064,3.61260637596851,3.06629040398226,0.0799316764704225,0.259985060027585
"5983","ENSG00000182218",-0.659028477606694,1.5829241148261,3.06409011626319,0.0800399602128972,0.260293749935206
"5984","ENSG00000203401",0.722244844037474,2.01077593228228,3.0636971931637,0.0800593139452651,0.260313180386535
"5985","ENSG00000167107",0.373655856953989,6.58523509148059,3.06327828121225,0.0800799533342094,0.260336783963862
"5986","ENSG00000088992",0.546009250986247,3.20259524213994,3.0625494503213,0.0801158758012511,0.260410056041587
"5987","ENSG00000110047",-0.369815229068664,6.16954101419044,3.06166597313208,0.0801594437327209,0.260508150443887
"5988","ENSG00000214425",-0.631267505460257,3.39167648139496,3.06042123594126,0.080220870238901,0.260630886617217
"5989","ENSG00000130768",0.411233754128077,3.70979547454122,3.06025000201435,0.0802293244272276,0.260630886617217
"5990","ENSG00000183287",-0.8175599791119,1.65893382362143,3.06008653912085,0.0802373958388822,0.260630886617217
"5991","ENSG00000158985",-0.253191639263021,6.15579311753525,3.0596913931761,0.0802569108281193,0.260650761806496
"5992","ENSG00000145604",-0.402173982698543,3.47820184588906,3.05901333968734,0.0802904096357649,0.260716038097977
"5993","ENSG00000063127",-0.598864202758207,3.16924030683766,3.05826966355912,0.080327167820842,0.260753663107371
"5994","ENSG00000245261",-0.529512215132776,1.25499032022898,3.05823665563374,0.0803287997463937,0.260753663107371
"5995","ENSG00000168556",0.366515569191444,2.87055177417359,3.05792088706734,0.0803444132820839,0.260760842240118
"5996","ENSG00000182185",-0.505280273557939,1.86991858176189,3.05686850582042,0.0803964730945635,0.260886287024837
"5997","ENSG00000128016",0.816731112999352,9.37080266555125,3.05616942356482,0.0804310758068346,0.260955051187857
"5998","ENSG00000198618",0.459537564910104,2.21771742058566,3.05587963617926,0.0804454242185672,0.260958089199844
"5999","ENSG00000122033",-0.263426219704097,5.10084976343848,3.05539337580874,0.0804695069123199,0.260992698115187
"6000","ENSG00000130222",0.48620851278215,4.05872983176149,3.05418965574736,0.080529156197032,0.261142632020942
"6001","ENSG00000120727",0.267001678967059,5.11813774812345,3.05385102355859,0.080545945406651,0.261153551037695
"6002","ENSG00000138650",0.723810546546282,1.27437870517459,3.05192263632539,0.0806416258197988,0.261387970374578
"6003","ENSG00000183741",0.300425654776231,6.71579438894148,3.05185237737726,0.0806451141573002,0.261387970374578
"6004","ENSG00000008083",-0.314800902286201,4.57093276434709,3.05118228474453,0.0806783922497095,0.261429886294921
"6005","ENSG00000272416",-0.682387153764594,-0.15358846339205,3.05104145116013,0.0806853881999077,0.261429886294921
"6006","ENSG00000197056",-0.354048789261777,3.91682913836019,3.05078045083913,0.0806983551979903,0.261429886294921
"6007","ENSG00000065135",0.281715973601947,5.50739414958552,3.04994462359911,0.0807398958257082,0.261511855863631
"6008","ENSG00000141252",-0.302947355653042,5.99784292187214,3.04973055745579,0.0807505386251063,0.261511855863631
"6009","ENSG00000269867",-0.480497639826106,1.78713263671142,3.04924124758115,0.080774871492152,0.261547125082843
"6010","ENSG00000095464",-0.526699919956634,-0.0684469093236623,3.04821153841423,0.0808261036802144,0.261669467438591
"6011","ENSG00000151882",0.329796253253954,4.96798903258255,3.04752410732882,0.0808603256563369,0.26173670874985
"6012","ENSG00000204611",-0.348414203769527,3.22485260872775,3.047003844027,0.0808862360050255,0.261777028268427
"6013","ENSG00000178974",0.324126058838773,5.81365150559297,3.04667134333501,0.0809028000190843,0.261787091297409
"6014","ENSG00000171174",0.449411439964671,2.84234094908948,3.04537427596961,0.0809674503256815,0.26195272380891
"6015","ENSG00000161217",0.271120518154339,6.04554431122095,3.04508019893933,0.0809821158848062,0.261956613261958
"6016","ENSG00000182389",-0.544430657040291,2.0072544040129,3.04448399525663,0.0810118572283073,0.262009259656113
"6017","ENSG00000114120",0.369941958864902,7.04915769187932,3.04354815666887,0.0810585648613102,0.262116751953883
"6018","ENSG00000268416",0.471503071194258,5.9954451196963,3.0423953443266,0.0811161415673132,0.262216613490747
"6019","ENSG00000233461",-0.524759846010892,0.450566189475252,3.04228649103372,0.0811215804759256,0.262216613490747
"6020","ENSG00000170876",0.280485258459673,7.13878746728094,3.04212046480036,0.0811298768162768,0.262216613490747
"6021","ENSG00000183475",-0.290289802048341,3.86048628256452,3.04165904815466,0.0811529386386269,0.262247587957443
"6022","ENSG00000117862",0.254571667652009,5.47472714144975,3.03988876656164,0.0812414837764542,0.262490127837673
"6023","ENSG00000204219",0.38973787905699,5.59107478280452,3.03904648477502,0.081283649223777,0.262582759911511
"6024","ENSG00000189410",0.718922790594752,1.65713859425465,3.03822423498134,0.0813248346217351,0.262672195756159
"6025","ENSG00000104611",0.389922226832789,4.24851122578859,3.03787735240814,0.081342216259143,0.262684730581601
"6026","ENSG00000102225",0.288833254337223,6.94902824094667,3.03718366463757,0.0813769876781755,0.262723338356325
"6027","ENSG00000197763",0.369377343252049,2.77410740309023,3.03710011012667,0.0813811769683698,0.262723338356325
"6028","ENSG00000101000",0.607422654075822,4.3700835077843,3.03594305379649,0.0814392138555343,0.262867084271256
"6029","ENSG00000011566",0.277141388750147,5.54649222270995,3.03515492512649,0.0814787712325687,0.262914143854112
"6030","ENSG00000198673",-0.570551693487801,-0.0842443980395315,3.03498965945365,0.0814870687968927,0.262914143854112
"6031","ENSG00000043591",0.805622697650645,1.44108317909543,3.03484502695749,0.0814943311704863,0.262914143854112
"6032","ENSG00000142168",0.280081189366258,7.11927806803864,3.03410415662533,0.0815315431468727,0.262957490942535
"6033","ENSG00000228140",0.956252608746437,-1.06735201163471,3.03403939394066,0.0815347968780549,0.262957490942535
"6034","ENSG00000105559",0.411301445477255,5.94263879410273,3.03342915014073,0.0815654629146068,0.263012796143438
"6035","ENSG00000102109",1.26856098612135,1.67718951406764,3.03256827622265,0.0816087448036412,0.263108756859063
"6036","ENSG00000121716",-0.381239404453067,7.80916137389885,3.03229063986748,0.0816227087238068,0.263110179529342
"6037","ENSG00000188596",-0.537659933532507,2.17196513240952,3.03125283064882,0.0816749289179656,0.263234900108805
"6038","ENSG00000119535",-0.679196904910112,4.3155494455694,3.03078459637006,0.0816985011991306,0.263267263635556
"6039","ENSG00000023318",0.299600799683607,6.21812680455639,3.03021819025298,0.0817270255482605,0.263313876455351
"6040","ENSG00000198836",0.231159466833745,5.83901956309048,3.02995998140907,0.0817400325738973,0.263313876455351
"6041","ENSG00000164283",1.16357534003938,2.04664468877408,3.02866119805081,0.0818054914369985,0.263454410418849
"6042","ENSG00000204435",0.263240539354117,6.72192914333711,3.02846391637252,0.081815439408726,0.263454410418849
"6043","ENSG00000215386",0.377014458084987,3.45273505177845,3.0281278601181,0.081832388124589,0.263454410418849
"6044","ENSG00000235027",-0.538005812893506,0.394179356468606,3.02802018101266,0.0818378196315735,0.263454410418849
"6045","ENSG00000143162",0.318489536757656,6.96364802362265,3.02700422089062,0.0818890854463727,0.263575837143106
"6046","ENSG00000254326",-1.89253442903391,-2.23772239481603,3.02636347585425,0.0819214355550184,0.263618332658398
"6047","ENSG00000268995",-0.589231954587548,0.136597776767105,3.0262060524417,0.08192938570105,0.263618332658398
"6048","ENSG00000079950",-0.268573561149562,6.63148168558816,3.02577818836664,0.0819509977605309,0.263644273053348
"6049","ENSG00000251442",-0.641690827393891,-0.258353856370318,3.02528823375478,0.0819757536631983,0.263680317246627
"6050","ENSG00000101182",0.288877276809121,6.64978624700903,3.02425577614419,0.0820279470029653,0.26376350815985
"6051","ENSG00000160949",-0.394201456781454,3.96204896923416,3.02423435305214,0.0820290303740938,0.26376350815985
"6052","ENSG00000182963",-0.383923537126234,4.25293868276067,3.02375287152899,0.0820533830892683,0.26376350815985
"6053","ENSG00000249379",0.796843535101098,-0.650210844608874,3.02363765651772,0.0820592116729851,0.26376350815985
"6054","ENSG00000021355",0.348755598236634,5.92139537392098,3.02343632061648,0.0820693980777989,0.26376350815985
"6055","ENSG00000198015",0.257407403434613,4.45310015684793,3.02285596962004,0.0820987680400079,0.263814323658866
"6056","ENSG00000236975",0.874367944303557,-0.746044749209117,3.02214067061676,0.0821349829562618,0.263887114164463
"6057","ENSG00000108001",-0.483269066357508,4.66747869581764,3.02043049327975,0.0822216375362843,0.264121908790405
"6058","ENSG00000264112",-0.460478668611899,5.33307398204088,3.0190899236594,0.0822896331078305,0.264296697157322
"6059","ENSG00000112039",-0.4027149185308,2.83230686093938,3.01776956493927,0.0823566628876248,0.264468326424248
"6060","ENSG00000060982",-0.538315135202237,3.26964806443565,3.01669517288525,0.0824112493312784,0.264557270655384
"6061","ENSG00000182173",-0.315032259442476,5.09599120557447,3.01668916703987,0.0824115545789322,0.264557270655384
"6062","ENSG00000237301",-0.599512389190539,-0.632992063819188,3.01613982019412,0.082439480345889,0.264603261149779
"6063","ENSG00000198918",-0.269302073235916,6.26924403177721,3.01417206302903,0.0825395941399146,0.264880897770133
"6064","ENSG00000215559",-0.730176277888955,-0.602833955319301,3.01261511517889,0.082618900153498,0.265070233424758
"6065","ENSG00000090520",0.463446839736015,6.24809602288946,3.01247895101199,0.0826258398376502,0.265070233424758
"6066","ENSG00000133135",0.492794261855525,5.11815043014023,3.01164652631081,0.0826682785219119,0.265162659940791
"6067","ENSG00000124160",-0.290786328374547,5.71888595959349,3.01029555986027,0.0827372036056329,0.265339998443184
"6068","ENSG00000151650",-0.786842854631463,1.68538105044046,3.00997189785632,0.0827537257592715,0.265349248862582
"6069","ENSG00000020426",0.291768872413541,3.48935591670974,3.00919659935798,0.0827933173403411,0.265432456004452
"6070","ENSG00000213799",-0.4096613683358,2.7348468633412,3.00889190388534,0.0828088825911658,0.26543862085277
"6071","ENSG00000269657",0.82147084517644,1.50410895893088,3.00675115100756,0.082918331255529,0.265745671427908
"6072","ENSG00000145982",0.334044304049148,3.79896369565773,3.00590019455415,0.0829618808455155,0.265784631763476
"6073","ENSG00000182132",0.954002929193727,-0.232244828824253,3.00584721902467,0.0829645928026776,0.265784631763476
"6074","ENSG00000198894",0.318373262700119,5.63212303288534,3.00571292644088,0.0829714680234031,0.265784631763476
"6075","ENSG00000138085",0.279020385524621,6.45681340078043,3.0038983651653,0.0830644263474302,0.266007742114491
"6076","ENSG00000104973",0.250777354303341,6.15660243160275,3.00381966237021,0.0830684607641283,0.266007742114491
